ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group
"4MS","Not specified retail trade",2016,"2016","true","true",37967.78731133824,1729.2279496710594,4030,"not-specified-retail-trade"
"2211P","Electric power generation, transmission & distribution",2016,"2016","true","true",84639.93028690736,1725.7099709197034,6928,"electric-power-generation-transmission-distribution"
"2212P","Natural gas distribution",2016,"2016","true","true",74348.97522226314,4273.5864488499055,1165,"natural-gas-distribution"
"22132","Sewage treatment facilities",2016,"2016","true","true",54683.70613922197,2610.511012929794,1244,"sewage-treatment-facilities"
"2213M","Water, steam, air-conditioning, & irrigation systems",2016,"2016","true","true",56843.43974879195,2250.408825296737,2401,"water-steam-air-conditioning-irrigation-systems"
"221MP","Electric & gas, and other combinations",2016,"2016","true","true",91156.10055244858,5460.786923136913,910,"electric-gas-and-other-combinations"
"22S","Not specified utilities",2016,"2016","true","true",60533.936506561564,5379.613753608268,246,"not-specified-utilities"
"481","Air transportation",2016,"2016","true","true",69767.25941027842,2201.7135230318822,5390,"air-transportation"
"482","Rail transportation",2016,"2016","true","true",71843.6375451969,2022.584173206004,2469,"rail-transportation"
"483","Water transportation",2016,"2016","true","true",69198.54411949466,6861.624777317247,728,"water-transportation"
"484","Truck transportation",2016,"2016","true","true",47448.76490932259,753.1654471495517,15363,"truck-transportation"
"4853","Taxi & limousine service",2016,"2016","true","true",27428.41448363396,1271.6137078223057,2215,"taxi-limousine-service"
"485M","Bus service & urban transit",2016,"2016","true","true",40946.07495244574,1095.400571511097,5096,"bus-service-urban-transit"
"486","Pipeline transportation",2016,"2016","true","true",85041.62485842397,6417.041437723301,634,"pipeline-transportation"
"487","Scenic & sightseeing transportation",2016,"2016","true","true",37028.00912529267,7244.411112595462,349,"scenic-sightseeing-transportation"
"488","Services incidental to transportation",2016,"2016","true","true",50642.45095888389,1332.6447126152582,7167,"services-incidental-to-transportation"
"491","Postal Service",2016,"2016","true","true",51163.25433079907,853.8073988452522,7116,"postal-service"
"492","Couriers & messengers",2016,"2016","true","true",42860.62518301204,1270.347004176736,6003,"couriers-messengers-492"
"493","Warehousing & storage",2016,"2016","true","true",32424.11181899134,983.818008208199,5060,"warehousing-storage"
"51111","Newspaper publishers",2016,"2016","true","true",43243.91434904921,2714.9829061240175,2295,"newspaper-publishers"
"5111Z","Periodical, book, & directory publishers",2016,"2016","true","true",69342.11833810761,3642.174118795582,2336,"periodical-book-directory-publishers"
"5112","Software publishing",2016,"2016","true","true",120037.2620984982,6319.312870421384,1452,"software-publishing"
"5121","Motion pictures & video industries",2016,"2016","true","true",57431.35992061535,3088.043744488356,3839,"motion-pictures-video-industries"
"5122","Sound recording industries",2016,"2016","true","true",68162.70061208875,11220.619093666377,262,"sound-recording-industries"
"515","Broadcasting (except internet)",2016,"2016","true","true",66535.04667666348,2316.8670618744172,5011,"broadcasting-except-internet"
"5171","Wired telecommunications carriers (Legacy)",2016,"2016","true","true",73507.26971176824,1820.9156798596994,5406,"wired-telecommunications-carriers-legacy"
"517Z","Telecommunications, except wired telecommunications carriers ",2016,"2016","true","true",73712.68195516264,2797.388605635182,2862,"telecommunications-except-wired-telecommunications-carriers-"
"5182","Data processing, hosting & related services",2016,"2016","true","true",81281.74537932102,4790.342693189577,1494,"data-processing-hosting-related-services"
"51912","Libraries & archives",2016,"2016","true","true",30986.40774634377,1579.4779023338808,2739,"libraries-archives"
"51913","Internet publishing, broadcasting & web search portals",2016,"2016","true","true",133071.21707922098,8792.202107992334,1295,"internet-publishing-broadcasting-web-search-portals"
"5191ZM","Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",2016,"2016","true","true",89135.2492005281,12149.049060285206,299,"other-information-services-except-libraries-archives-internet-publishing-broadcasting-web-search-portals"
"5221M","Savings institutions, including credit unions ",2016,"2016","true","true",49759.49539445953,2164.950263805662,2824,"savings-institutions-including-credit-unions-"
"522M","Nondepository credit & related activities",2016,"2016","true","true",82365.06600436711,2447.4202061213587,8077,"nondepository-credit-related-activities"
"524","Insurance carriers & related activities",2016,"2016","true","true",71831.27323472603,1108.987801920175,25352,"insurance-carriers-related-activities"
"52M1","Banking & related activities",2016,"2016","true","true",74253.31979359551,1470.2306268686168,19273,"banking-related-activities"
"52M2","Securities, commodities, funds, trusts & other financial investments",2016,"2016","true","true",132952.90590427368,3396.92271102094,10518,"securities-commodities-funds-trusts-other-financial-investments"
"531","Real estate",2016,"2016","true","true",59511.97285637713,1263.574563889415,20709,"real-estate"
"5321","Automotive equipment rental & leasing",2016,"2016","true","true",37766.45402296082,2544.869863017054,1736,"automotive-equipment-rental-leasing"
"53223","Video tape & disk rental",2016,"2016","true","true",60688.54543426532,19516.228561637894,108,"video-tape-disk-rental"
"532M","Other consumer goods rental (Legacy)",2016,"2016","true","true",36200.615510947195,2843.893040450493,883,"other-consumer-goods-rental-legacy"
"53M","Commercial, industrial & other intangible assets rental & leasing",2016,"2016","true","true",72487.88466275684,5280.133880321238,1235,"commercial-industrial-other-intangible-assets-rental-leasing"
"5411","Legal services",2016,"2016","true","true",98385.50764988769,2413.627509492536,14344,"legal-services"
"5412","Accounting, tax preparation, bookkeeping & payroll services",2016,"2016","true","true",66235.58303915376,1979.1489501754668,9499,"accounting-tax-preparation-bookkeeping-payroll-services"
"5413","Architectural, engineering & related services",2016,"2016","true","true",80175.75331954712,1298.2880745579816,14743,"architectural-engineering-related-services"
"5414","Specialized design services",2016,"2016","true","true",53446.531818965246,2720.2428294095257,2416,"specialized-design-services"
"5415","Computer Systems Design",2016,"2016","true","true",98264.7242441061,1236.6808368691177,23715,"computer-systems-design"
"5416","Management, scientific & technical consulting services",2016,"2016","true","true",89485.087746491,1891.5766642678193,14235,"management-scientific-technical-consulting-services"
"5417","Scientific research & development services",2016,"2016","true","true",87358.51012395268,2438.024290381372,6196,"scientific-research-development-services"
"5418","Advertising, public relations & related services",2016,"2016","true","true",78968.57523625456,2935.596350670975,4653,"advertising-public-relations-related-services"
"54194","Veterinary services",2016,"2016","true","true",42389.9902038062,2353.157547566478,3520,"veterinary-services"
"5419Z","Other professional, scientific & technical services ",2016,"2016","true","true",60156.91099295029,3270.5200704396157,3017,"other-professional-scientific-technical-services-"
"55","Management of companies & enterprises",2016,"2016","true","true",90529.31231283599,5736.017160086016,1672,"management-of-companies-enterprises-55"
"5613","Employment services",2016,"2016","true","true",41522.22415467364,1398.948004556681,8302,"employment-services"
"5614","Business support services",2016,"2016","true","true",35394.71505064584,1271.2847869762645,6420,"business-support-services"
"5615","Travel arrangements & reservation services",2016,"2016","true","true",54834.420091722626,2751.4182733535195,2649,"travel-arrangements-reservation-services"
"5616","Investigation & security services",2016,"2016","true","true",36669.1509254894,1040.601065170722,6941,"investigation-security-services"
"56173","Landscaping services",2016,"2016","true","true",28180.99844163075,762.2329639008485,7819,"landscaping-services"
"5617Z","Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2016,"2016","true","true",25989.357422241126,656.1245855474588,9597,"services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction"
"561M","Other administrative & other support services",2016,"2016","true","true",54214.537119030494,2966.6498337488056,2964,"other-administrative-other-support-services"
"562","Waste management & remediation services",2016,"2016","true","true",48586.262564923316,1528.1706050286082,4238,"waste-management-remediation-services"
"6111","Elementary & secondary schools",2016,"2016","true","true",42502.034793849816,259.9490311980981,93866,"elementary-secondary-schools"
"611M1","Colleges, universities & professional schools, including junior colleges",2016,"2016","true","true",48272.053642152874,634.7826743960712,44846,"colleges-universities-professional-schools-including-junior-colleges"
"611M2","Business, technical & trade schools and training",2016,"2016","true","true",46297.80744364844,2928.1082339725235,1087,"business-technical-trade-schools-and-training"
"611M3","Other schools & instruction and educational support services",2016,"2016","true","true",34119.1912346661,1334.164364808067,6081,"other-schools-instruction-and-educational-support-services"
"6211","Offices of physicians",2016,"2016","true","true",84037.74603315134,2236.419719339598,16110,"offices-of-physicians"
"6212","Offices of dentists",2016,"2016","true","true",56763.58442768979,2057.4624505162105,8524,"offices-of-dentists"
"62131","Offices of chiropractors",2016,"2016","true","true",45733.73043753211,3998.800339883866,1220,"offices-of-chiropractors"
"62132","Offices of optometrists",2016,"2016","true","true",50621.146828120785,4310.852634472183,1287,"offices-of-optometrists"
"6213ZM","Offices of other health practitioners",2016,"2016","true","true",53735.52943231518,3102.7411940338607,2191,"offices-of-other-health-practitioners"
"6214","Outpatient care centers",2016,"2016","true","true",51919.23582720066,1096.8120755673822,15659,"outpatient-care-centers"
"6216","Home health care services",2016,"2016","true","true",30441.493778138087,740.2397803862972,11627,"home-health-care-services"
"621M","Other health care services",2016,"2016","true","true",54961.361128099634,1461.6104736328552,9707,"other-health-care-services"
"622","Hospitals",2016,"2016","true","true",64062.08046560384,624.9258296583305,70891,"hospitals"
"6231","Nursing Care Facilities",2016,"2016","true","true",33584.97517057572,595.5801779735056,17118,"nursing-care-facilities"
"623M","Residential care facilities, except skilled nursing facilities",2016,"2016","true","true",30297.509444628984,760.7478819277816,9960,"residential-care-facilities-except-skilled-nursing-facilities"
"6241","Individual & family services",2016,"2016","true","true",33701.77565346738,631.728422906406,15185,"individual-family-services"
"6242","Community food & housing, & emergency services ",2016,"2016","true","true",30157.55635358297,1832.0416713270965,1323,"community-food-housing-emergency-services-"
"6243","Vocational rehabilitation services",2016,"2016","true","true",26449.699706460422,1785.2442023672259,2198,"vocational-rehabilitation-services"
"6244","Child day care services",2016,"2016","true","true",20812.979481410912,503.5588942905646,11898,"child-day-care-services"
"711","Performing arts, spectator sports & related industries",2016,"2016","true","true",47428.632285913125,2246.159713564184,5279,"performing-arts-spectator-sports-related-industries"
"712","Museums, art galleries, historical sites, & similar institutions",2016,"2016","true","true",34527.31421467444,1544.6963758334737,4113,"museums-art-galleries-historical-sites-similar-institutions"
"71395","Bowling centers",2016,"2016","true","true",18949.86429709523,2042.3602493732126,369,"bowling-centers"
"713Z","Amusement & Recreation",2016,"2016","true","true",28016.40812701304,671.2368348485486,18801,"amusement-recreation"
"7211","Traveler accommodation",2016,"2016","true","true",32389.935506269085,756.9987738866469,13245,"traveler-accommodation"
"721M","Recreational vehicle parks & camps and rooming & boarding houses",2016,"2016","true","true",21416.805690552348,2211.025716385947,1129,"recreational-vehicle-parks-camps-and-rooming-boarding-houses"
"7224","Drinking places, alcoholic beverages ",2016,"2016","true","true",22752.285976883693,1292.315134579839,1819,"drinking-places-alcoholic-beverages-"
"722Z","Restaurants & Food Services",2016,"2016","true","true",20164.733153507917,214.26112365463985,77624,"restaurants-food-services"
"811192","Car washes",2016,"2016","true","true",22712.902630709686,1565.3380513204381,1241,"car-washes"
"8111Z","Automotive repair & maintenance",2016,"2016","true","true",39159.32069799051,779.5979390770515,9812,"automotive-repair-maintenance"
"8112","Electronic & precision equipment repair and maintenance",2016,"2016","true","true",44086.24533673405,3021.633760092412,972,"electronic-precision-equipment-repair-and-maintenance"
"8113","Commercial & industrial machinery & equipment repair & maintenance",2016,"2016","true","true",44971.91862326813,1723.4898758734575,2126,"commercial-industrial-machinery-equipment-repair-maintenance"
"8114","Personal & household goods repair & maintenance",2016,"2016","true","true",34723.396074743134,2568.29465615751,1061,"personal-household-goods-repair-maintenance"
"812111","Barber shops",2016,"2016","true","true",22126.73397495395,1593.0685966304798,497,"barber-shops"
"812112","Beauty salons",2016,"2016","true","true",24443.520772256692,787.3250325688321,5897,"beauty-salons"
"8121M","Nail salons & other personal care services",2016,"2016","true","true",22221.285997607338,950.3539399737739,3084,"nail-salons-other-personal-care-services"
"8122","Funeral homes, & cemeteries & crematories ",2016,"2016","true","true",38555.76116440622,2443.9415606714265,1394,"funeral-homes-cemeteries-crematories-"
"8123","Drycleaning & laundry services",2016,"2016","true","true",29169.117844573597,1553.3529516923077,2277,"drycleaning-laundry-services"
"8129","Other personal services",2016,"2016","true","true",27478.38612933192,1325.290108462254,3095,"other-personal-services"
"8131","Religious organizations",2016,"2016","true","true",31827.414722718368,744.9635312002991,12740,"religious-organizations"
"81393","Labor unions",2016,"2016","true","true",70035.95820221902,4280.036927328933,771,"labor-unions"
"8139Z","Business, professional, political, & similar organizations",2016,"2016","true","true",68169.74150078018,4242.408147911178,1766,"business-professional-political-similar-organizations"
"813M","Civic, social, advocacy organizations, & grantmaking & giving services",2016,"2016","true","true",47509.022566542626,1481.990319737218,7702,"civic-social-advocacy-organizations-grantmaking-giving-services"
"814","Private households",2016,"2016","true","true",18118.677865077956,924.151692461367,3319,"private-households"
"92113","Public finance activities",2016,"2016","true","true",61955.064698577255,1797.0805749472258,3125,"public-finance-activities"
"92119","Other general government & support",2016,"2016","true","true",51405.01469812867,3089.434799107968,1322,"other-general-government-support"
"9211MP","Executive offices & legislative bodies",2016,"2016","true","true",54411.14840092564,935.4673928767372,12277,"executive-offices-legislative-bodies"
"923","Administration of human resource programs",2016,"2016","true","true",52380.30174220401,991.2713042450351,9177,"administration-of-human-resource-programs"
"928P","National security & international affairs",2016,"2016","true","true",71576.58099608043,1071.9597893676123,8798,"national-security-international-affairs"
"92M1","Administration of environmental quality & housing programs",2016,"2016","true","true",65984.5223320263,1755.5069951745404,2872,"administration-of-environmental-quality-housing-programs"
"92M2","Administration of economic programs & space research",2016,"2016","true","true",66874.24688038525,1410.9996381459732,5288,"administration-of-economic-programs-space-research"
"92MP","Justice, public order, & safety activities ",2016,"2016","true","true",61858.64099528921,580.7926347835713,27658,"justice-public-order-safety-activities-"
"928110P1","U. S. Army",2016,"2016","true","true",47120.1549200611,1335.8893698709585,3557,"u-s-army"
"928110P2","U. S. Air Force",2016,"2016","true","true",47943.16164408545,1801.6461316752209,2315,"u-s-air-force"
"928110P3","U. S. Navy",2016,"2016","true","true",45599.10614368551,1836.175829464241,2328,"u-s-navy"
"928110P4","U. S. Marines",2016,"2016","true","true",36751.48515960724,1883.2383029981509,1368,"u-s-marines"
"928110P5","U. S Coast Guard",2016,"2016","true","true",54462.22819202534,5353.348651287882,273,"u-s-coast-guard"
"928110P6","U. S. Armed Forces: Branch Not Specified",2016,"2016","true","true",55031.33468359601,6631.474458846841,572,"u-s-armed-forces-branch-not-specified"
"928110P7","Military Reserves or National Guard",2016,"2016","true","true",44107.58971519688,7192.803534932323,214,"military-reserves-or-national-guard"
"111","Farming",2015,"2015","true","true",30149.716440296364,1022.119205433638,9233,"farming"
"112","Animal production & aquaculture",2015,"2015","true","true",31936.75454182957,1510.7898923149821,4853,"animal-production-aquaculture"
"1133","Logging",2015,"2015","true","true",38651.42786958464,3385.390740810961,877,"logging"
"113M","Forestry except logging",2015,"2015","true","true",52432.87571518648,4011.107871304283,525,"forestry-except-logging"
"114","Fishing, hunting & trapping",2015,"2015","true","true",38044.57918794527,6265.463230402044,333,"fishing-hunting-trapping"
"115","Support activities for agriculture & forestry",2015,"2015","true","true",35617.14496402603,2732.827219564173,1285,"support-activities-for-agriculture-forestry"
"211","Oil & gas extraction",2015,"2015","true","true",116434.29033737758,7211.981600594853,1344,"oil-gas-extraction"
"2121","Coal mining",2015,"2015","true","true",73266.48252077308,4257.123308234113,964,"coal-mining"
"2122","Metal ore mining",2015,"2015","true","true",80738.06426566694,6960.38144839962,488,"metal-ore-mining"
"2123","Nonmetallic mineral mining & quarrying",2015,"2015","true","true",53040.22967773221,3251.6412497449073,1093,"nonmetallic-mineral-mining-quarrying"
"213","Support activities for mining",2015,"2015","true","true",85120.7555323795,2564.0588427523553,4944,"support-activities-for-mining"
"23","Construction",2015,"2015","true","true",47093.36111391527,384.1101758842484,73184,"construction-23"
"3113","Sugar & confectionery products",2015,"2015","true","true",48770.80598226475,5028.037303885929,746,"sugar-confectionery-products"
"3114","Fruit & vegetable preserving & specialty food manufacturing",2015,"2015","true","true",43731.50055486085,2756.729380585513,1798,"fruit-vegetable-preserving-specialty-food-manufacturing"
"3115","Dairy product manufacturing",2015,"2015","true","true",50695.31954973737,2590.605165672593,1553,"dairy-product-manufacturing"
"3116","Animal slaughtering & processing",2015,"2015","true","true",34970.464866419796,1214.4032619980992,3903,"animal-slaughtering-processing"
"311811","Retail bakeries",2015,"2015","true","true",26184.76275435693,2217.839824576956,1393,"retail-bakeries"
"3118Z","Bakeries & tortilla manufacturing, except retail bakeries",2015,"2015","true","true",36439.96376167484,1772.5515369527975,1921,"bakeries-tortilla-manufacturing-except-retail-bakeries"
"311M1","Animal food, grain & oilseed milling",2015,"2015","true","true",58694.69597017159,3515.4340652547726,1663,"animal-food-grain-oilseed-milling"
"311M2","Seafood & other miscellaneous foods, n.e.c. ",2015,"2015","true","true",45086.169486776715,2516.5527486967203,2059,"seafood-other-miscellaneous-foods-nec-"
"311S","Not specified food industries, manufacturing",2015,"2015","true","true",35590.76971515718,5278.970654132184,178,"not-specified-food-industries-manufacturing"
"3121","Beverage manufacturing",2015,"2015","true","true",52393.125310408286,2696.824204613138,2206,"beverage-manufacturing"
"3122","Tobacco manufacturing",2015,"2015","true","true",75093.39569431591,12664.441815886838,211,"tobacco-manufacturing"
"3131","Fiber, yarn, & thread mills",2015,"2015","true","true",41317.76314834966,9059.466175292271,145,"fiber-yarn-thread-mills"
"3132Z","Fabric mills, except knitting mills",2015,"2015","true","true",43883.76557987259,3565.9426273439817,961,"fabric-mills-except-knitting-mills"
"3133","Textile & fabric finishing & coating mills",2015,"2015","true","true",41926.26283753157,8527.733950607584,159,"textile-fabric-finishing-coating-mills"
"31411","Carpet & rug mills",2015,"2015","true","true",37381.12709413267,3438.952721852419,475,"carpet-rug-mills"
"314Z","Textile product mills, except carpets & rugs ",2015,"2015","true","true",39346.11174634172,3785.517495422831,723,"textile-product-mills-except-carpets-rugs-"
"3152","Cut & sew apparel manufacturing",2015,"2015","true","true",38609.6728338884,2940.1446144568354,1881,"cut-sew-apparel-manufacturing"
"3159","Apparel accessories & other apparel manufacturing",2015,"2015","true","true",28162.625134521106,7616.953398156642,85,"apparel-accessories-other-apparel-manufacturing"
"3162","Footwear manufacturing",2015,"2015","true","true",49663.63164811696,8852.563398644561,251,"footwear-manufacturing"
"316M","Leather tanning & finishing, & other allied products manufacturing ",2015,"2015","true","true",33157.08769137132,6028.031251917953,189,"leather-tanning-finishing-other-allied-products-manufacturing-"
"31M","Knitting fabric mills, & apparel knitting mills ",2015,"2015","true","true",32955.55059904618,6809.101806854766,179,"knitting-fabric-mills-apparel-knitting-mills-"
"3211","Sawmills & wood preservation",2015,"2015","true","true",40699.35884481737,2428.3742757482783,1372,"sawmills-wood-preservation"
"3212","Veneer, plywood, & engineered wood products ",2015,"2015","true","true",40629.10304160126,2863.665239296887,533,"veneer-plywood-engineered-wood-products-"
"32199M","Prefabricated wood buildings & mobile homes",2015,"2015","true","true",37087.67476550287,4632.419108794813,328,"prefabricated-wood-buildings-mobile-homes"
"3219ZM","Miscellaneous wood products",2015,"2015","true","true",38903.69134367602,1943.3973574626282,2123,"miscellaneous-wood-products"
"3221","Pulp, paper, & paperboard mills ",2015,"2015","true","true",63750.19450023472,2623.1986224766342,2149,"pulp-paper-paperboard-mills-"
"32221","Paperboard container manufacturing",2015,"2015","true","true",47991.388347030465,3188.71580406892,951,"paperboard-container-manufacturing"
"3222M","Miscellaneous paper & pulp products",2015,"2015","true","true",54476.94482779616,4293.462505148285,888,"miscellaneous-paper-pulp-products"
"3231","Printing & related support activities",2015,"2015","true","true",45278.80935467157,1519.6634009257589,5238,"printing-related-support-activities"
"32411","Petroleum refining",2015,"2015","true","true",95866.79711620776,4722.716708316049,1623,"petroleum-refining"
"3241M","Miscellaneous petroleum & coal products",2015,"2015","true","true",68966.29335200874,9782.264939607274,279,"miscellaneous-petroleum-coal-products"
"3252","Resin, synthetic rubber, & fibers & filaments manufacturing   ",2015,"2015","true","true",48485.75078311127,2695.7090114856614,1736,"resin-synthetic-rubber-fibers-filaments-manufacturing-"
"3253","Agricultural chemical manufacturing",2015,"2015","true","true",65798.96261421106,6350.027289491949,420,"agricultural-chemical-manufacturing"
"3254","Pharmaceutical & medicine manufacturing",2015,"2015","true","true",99555.0486086168,3291.5502294186394,4762,"pharmaceutical-medicine-manufacturing"
"3255","Paint, coating, & adhesive manufacturing ",2015,"2015","true","true",62275.350289560185,6020.355577436658,665,"paint-coating-adhesive-manufacturing-"
"3256","Soap, cleaning compound, & cosmetics manufacturing ",2015,"2015","true","true",61450.102814168225,4219.569852339104,1294,"soap-cleaning-compound-cosmetics-manufacturing-"
"325M","Industrial & miscellaneous chemicals",2015,"2015","true","true",79321.2447312648,2605.6784343851887,4023,"industrial-miscellaneous-chemicals"
"3261","Plastics product manufacturing",2015,"2015","true","true",44503.807346256435,1554.0198801585157,4179,"plastics-product-manufacturing"
"32621","Tire manufacturing",2015,"2015","true","true",56519.82053771765,3302.530397520081,807,"tire-manufacturing"
"3262M","Rubber products, except tires, manufacturing ",2015,"2015","true","true",46655.01818066961,3744.9677369924584,819,"rubber-products-except-tires-manufacturing-"
"32711","Pottery, ceramics, & plumbing fixture manufacturing  ",2015,"2015","true","true",40782.09833214413,5602.596580253959,232,"pottery-ceramics-plumbing-fixture-manufacturing-"
"327120","Clay building material & refractories manufacturing",2015,"2015","true","true",49545.69345809028,8285.137127873973,272,"clay-building-material-refractories-manufacturing"
"3272","Glass & glass product manufacturing",2015,"2015","true","true",50615.32960636837,3242.252071983451,1382,"glass-glass-product-manufacturing"
"3279","Miscellaneous nonmetallic mineral product manufacturing",2015,"2015","true","true",50842.8753082435,4733.85797139391,765,"miscellaneous-nonmetallic-mineral-product-manufacturing"
"327M","Cement, concrete, lime, & gypsum product manufacturing ",2015,"2015","true","true",52946.74336204721,2744.992623973981,1532,"cement-concrete-lime-gypsum-product-manufacturing-"
"3313","Aluminum production & processing",2015,"2015","true","true",55643.014739892446,4788.2682723845965,729,"aluminum-production-processing"
"3314","Nonferrous metal (except aluminum) production & processing",2015,"2015","true","true",56561.22376969923,4649.4534266559285,625,"nonferrous-metal-except-aluminum-production-processing"
"3315","Foundries",2015,"2015","true","true",51361.01606357287,3859.9147786688345,1015,"foundries"
"331M","Iron & steel mills & steel product manufacturing",2015,"2015","true","true",59062.42409496474,1992.263938467178,2909,"iron-steel-mills-steel-product-manufacturing"
"3321","Metal forgings & stampings",2015,"2015","true","true",46750.247122874614,3893.025560611069,655,"metal-forgings-stampings"
"3322","Cutlery & hand tool manufacturing",2015,"2015","true","true",46812.74400373308,5197.437722943979,446,"cutlery-hand-tool-manufacturing"
"3327","Machine shops; turned product; screw, nut & bolt manufacturing  ",2015,"2015","true","true",48612.26480017766,1816.8886220849533,3348,"machine-shops-turned-product-screw-nut-bolt-manufacturing-"
"3328","Coating, engraving, heat treating & allied activities ",2015,"2015","true","true",41595.258403271844,2820.6406242580983,874,"coating-engraving-heat-treating-allied-activities-"
"33299M","Ordnance",2015,"2015","true","true",45022.79086419753,3548.353085491918,425,"ordnance"
"332M","Structural metals, & boiler, tank, & shipping container manufacturing ",2015,"2015","true","true",48557.650884430725,1838.5040624384833,3464,"structural-metals-boiler-tank-shipping-container-manufacturing-"
"332MZ","Miscellaneous fabricated metal products manufacturing",2015,"2015","true","true",48656.225724379095,1974.803966161493,3370,"miscellaneous-fabricated-metal-products-manufacturing"
"33311","Agricultural implement manufacturing",2015,"2015","true","true",54431.65466379917,3852.2987008909345,1174,"agricultural-implement-manufacturing"
"3331M","Construction, & mining & oil & gas field machinery manufacturing ",2015,"2015","true","true",62916.308958299596,3134.032327354043,1772,"construction-mining-oil-gas-field-machinery-manufacturing-"
"3333","Commercial & service industry machinery manufacturing",2015,"2015","true","true",58243.8914587643,4129.961323701549,813,"commercial-service-industry-machinery-manufacturing"
"3335","Metalworking machinery manufacturing",2015,"2015","true","true",56672.48406941392,3256.7559478410294,1619,"metalworking-machinery-manufacturing"
"3336","Engine, turbine, & power transmission equipment manufacturing ",2015,"2015","true","true",66387.49108515955,4269.991628145735,826,"engine-turbine-power-transmission-equipment-manufacturing-"
"333MS","Machinery manufacturing, n.e.c. or not specified",2015,"2015","true","true",57402.758302193564,1658.4697669143604,6313,"machinery-manufacturing-nec-or-not-specified"
"3341","Computer & peripheral equipment manufacturing",2015,"2015","true","true",101633.47251880923,5276.802395342622,1673,"computer-peripheral-equipment-manufacturing"
"3345","Navigational, measuring, electromedical, & control instruments manufacturing",2015,"2015","true","true",79321.1444511387,2902.0984989874855,2975,"navigational-measuring-electromedical-control-instruments-manufacturing"
"334M1","Communications, & audio & video equipment manufacturing",2015,"2015","true","true",90220.20315914381,5123.134611276683,1501,"communications-audio-video-equipment-manufacturing"
"334M2","Electronic component & product manufacturing, n.e.c. ",2015,"2015","true","true",88179.21438956748,2697.522551018578,6034,"electronic-component-product-manufacturing-nec-"
"3352","Household appliance manufacturing",2015,"2015","true","true",51719.438839004935,4483.659578162454,699,"household-appliance-manufacturing"
"335M","Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2015,"2015","true","true",60055.510152277326,2277.3627952741945,3569,"electric-lighting-electrical-equipment-manufacturing-other-electrical-component-manufacturing-nec"
"33641M1","Aircraft & parts manufacturing",2015,"2015","true","true",80605.00556069355,1890.8384919149194,5963,"aircraft-parts-manufacturing"
"33641M2","Aerospace products & parts manufacturing",2015,"2015","true","true",87474.18176983851,5118.544714649662,939,"aerospace-products-parts-manufacturing"
"3365","Railroad rolling stock manufacturing",2015,"2015","true","true",54222.83589063221,5030.506037344787,371,"railroad-rolling-stock-manufacturing"
"3366","Ship & boat building",2015,"2015","true","true",55580.11012165504,2321.456722721029,1709,"ship-boat-building"
"3369","Other transportation equipment manufacturing",2015,"2015","true","true",52432.15716540551,5562.588924190894,441,"other-transportation-equipment-manufacturing"
"336M","Motor vehicles & motor vehicle equipment manufacturing",2015,"2015","true","true",53750.09319187175,955.0570327192252,12443,"motor-vehicles-motor-vehicle-equipment-manufacturing"
"337","Furniture & related product manufacturing",2015,"2015","true","true",38405.1438316958,1513.8884963914413,3978,"furniture-related-product-manufacturing"
"3391","Medical equipment & supplies manufacturing",2015,"2015","true","true",73538.35829162854,2471.2007922283697,5479,"medical-equipment-supplies-manufacturing"
"3399M","Sporting & athletic goods, & doll, toy & game manufacturing  ",2015,"2015","true","true",53673.252825869225,5085.3676431064905,778,"sporting-athletic-goods-doll-toy-game-manufacturing-"
"3399ZM","Miscellaneous manufacturing, n.e.c.  ",2015,"2015","true","true",45866.12827279461,1708.1668406179285,5263,"miscellaneous-manufacturing-nec-"
"33MS","Not specified metal industries",2015,"2015","true","true",35555.6052900232,11297.6718702972,92,"not-specified-metal-industries"
"3MS","Not specified manufacturing industries",2015,"2015","true","true",42082.6202777349,1826.259618982885,4013,"not-specified-manufacturing-industries"
"4231","Motor vehicle & motor vehicle parts & supplies merchant wholesalers",2015,"2015","true","true",44686.334921393136,2431.5927315824106,2270,"motor-vehicle-motor-vehicle-parts-supplies-merchant-wholesalers"
"4232","Furniture & home furnishing merchant wholesalers",2015,"2015","true","true",55197.00253099118,4857.641769428953,826,"furniture-home-furnishing-merchant-wholesalers"
"4233","Lumber & other construction materials merchant wholesalers",2015,"2015","true","true",56055.36488594152,3764.458848017317,1591,"lumber-other-construction-materials-merchant-wholesalers"
"4234","Professional & commercial equipment & supplies merchant wholesalers",2015,"2015","true","true",78384.00654236625,3514.7130830873894,3481,"professional-commercial-equipment-supplies-merchant-wholesalers"
"4235","Metals & minerals (except petroleum) merchant wholesalers",2015,"2015","true","true",64776.070308052374,6626.747827005902,636,"metals-minerals-except-petroleum-merchant-wholesalers"
"4236","Household appliances & electrical & electronic goods merchant wholesalers",2015,"2015","true","true",69884.78145650307,3713.9440704725357,2322,"household-appliances-electrical-electronic-goods-merchant-wholesalers"
